,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
451,1803819878106776005,"The Biden administration continues to shut out @SenatorHagerty and I from the judicial nominee process, disregarding the will of Tennesseans.

This lack of bipartisan tradition is concerning, but not surprising as they have a history of bad-faith, backroom deals. https://t.co/6h4RtTSQcI",negative,"anger, concern",entity,Tennesseans,supportive
452,1803819878106776005,"The Biden administration continues to shut out @SenatorHagerty and I from the judicial nominee process, disregarding the will of Tennesseans.

This lack of bipartisan tradition is concerning, but not surprising as they have a history of bad-faith, backroom deals. https://t.co/6h4RtTSQcI",negative,"anger, concern",entity,Senator Hagerty,nonsupportive
453,1803819876177612895,Biden’s Latest Fiasco: Sweeping Internet Plan Spends $42 Billion With No New Hook-Ups: RedState https://t.co/s0U4bJWsts,negative,"anger, distrust",entity,Joe Biden,nonsupportive
454,1803819876177612895,Biden’s Latest Fiasco: Sweeping Internet Plan Spends $42 Billion With No New Hook-Ups: RedState https://t.co/s0U4bJWsts,negative,"anger, distrust",topic,Internet plan spending,negative
455,1803819864290652208,"I just read this and quite frankly, I felt dirty doing so. The sordid and sad personal lives of the Biden family are none of my business, I voted and will vote again for JOE Biden who's a teetotaler and that's the bottom line.",positive,NA,entity,Joe Biden,supportive
456,1803819808363774377,"The deep state is unphased by Biden's cognitive decline, not because they don't believe in it, but because it's a feature rather than a bug.",negative,"anger, distrust",entity,Biden,nonsupportive
457,1803819782006882568,"🚨 U.S. Air Force Vet Jeff Bakke sounds the alarm! 🚨 

Five high-ranking conservative military leaders who served under Trump warn he's unfit to command. https://t.co/sxDyv5iVJl",negative,"concern, alarm",entity,Donald Trump,nonsupportive
458,1803819782006882568,"🚨 U.S. Air Force Vet Jeff Bakke sounds the alarm! 🚨 

Five high-ranking conservative military leaders who served under Trump warn he's unfit to command. https://t.co/sxDyv5iVJl",negative,"concern, alarm",event,Trump's fitness to command,negative
459,1803819766035177574,"I bet you have never seen this video of Donald Trump👇, just because it does not fit with today's narratives the media wants you to believe‼️ 
So sad and sick 🤮what they are doing to him. https://t.co/XF5WnzoBYE",negative,"anger, sadness, disgust",entity,Donald Trump,supportive
460,1803819766035177574,"I bet you have never seen this video of Donald Trump👇, just because it does not fit with today's narratives the media wants you to believe‼️ 
So sad and sick 🤮what they are doing to him. https://t.co/XF5WnzoBYE",negative,"anger, sadness, disgust",topic,media narratives,negative
461,1803819766035177574,"I bet you have never seen this video of Donald Trump👇, just because it does not fit with today's narratives the media wants you to believe‼️ 
So sad and sick 🤮what they are doing to him. https://t.co/XF5WnzoBYE",negative,"anger, sadness, disgust",event,video of Donald Trump,supportive
462,1803819759240122470,MAGA: Polls don’t matter. https://t.co/bGXtf8oKhr,negative,"anger, contempt",entity,polls,negative
463,1803819759240122470,MAGA: Polls don’t matter. https://t.co/bGXtf8oKhr,negative,"anger, contempt",topic,MAGA,nonsupportive
464,1803819756178297173,"RFK Jr. will not qualify for CNN debate with Trump and Biden, CNN says https://t.co/5boqztKVGY",negative,NA,event,CNN debate qualification,negative
465,1803819750801186976,"RFK Jr. will not qualify for CNN debate with Trump and Biden, CNN says https://t.co/LluvDkmKe9",negative,frustration,event,CNN debate qualification,nonsupportive
466,1803819750801186976,"RFK Jr. will not qualify for CNN debate with Trump and Biden, CNN says https://t.co/LluvDkmKe9",negative,frustration,entity,Trump,supportive
467,1803819750801186976,"RFK Jr. will not qualify for CNN debate with Trump and Biden, CNN says https://t.co/LluvDkmKe9",negative,frustration,entity,Biden,supportive
468,1803819694937280841,This tweet really has inadvertently exposed how well the Conservative misinformation machine has worked getting people all frothed up about absolute capital gains misconceptions.,negative,"anger, resentment",entity,Conservative misinformation machine,nonsupportive
469,1803819694937280841,This tweet really has inadvertently exposed how well the Conservative misinformation machine has worked getting people all frothed up about absolute capital gains misconceptions.,negative,"anger, resentment",topic,capital gains misconceptions,supportive
470,1803819629124411831,"This radical Biden nominee worked for a group that wants to ABOLISH the police, abolish ICE, abolish capitalism, destroy Israel, and foment revolution. So she lied about it. Repeatedly. Today we caught her https://t.co/vXRqIuzeuc",negative,"anger, outrage",entity,Kamala Harris,nonsupportive
471,1803819629124411831,"This radical Biden nominee worked for a group that wants to ABOLISH the police, abolish ICE, abolish capitalism, destroy Israel, and foment revolution. So she lied about it. Repeatedly. Today we caught her https://t.co/vXRqIuzeuc",negative,"anger, outrage",topic,"abolition of capitalism, Israel destruction, revolution fomenting",negative
472,1803819602272465004,"I believe Roger Stone. MAGA is more prepared to STEAL the 2024 election.

Dems must prepare, too, -- to protect both voters &amp; our actual ballots.

Your Constitutional rights are on the ballot. #VoteBlue",negative,"anger, concern",entity,MAGA,nonsupportive
473,1803819602272465004,"I believe Roger Stone. MAGA is more prepared to STEAL the 2024 election.

Dems must prepare, too, -- to protect both voters &amp; our actual ballots.

Your Constitutional rights are on the ballot. #VoteBlue",negative,"anger, concern",topic,election steal,negative
474,1803819594391364058,More proof Biden and Trump are the same person. https://t.co/wOs8W863qb,negative,"outrage, disbelief",entity,Biden and Trump,nonsupportive
475,1803819594391364058,More proof Biden and Trump are the same person. https://t.co/wOs8W863qb,negative,"outrage, disbelief",event,news article or video linking Biden and Trump,supportive
476,1803819583423287477,"The new Fox ""poll"" also shows Biden beating trump by 2 points with rural voters, 50-48.

Reality is Biden won't win 20% of the rural vote.

A pure propaganda poll to keep Biden in the race, for whatever reason.",negative,"anger, distrust",entity,Donald Trump,supportive
477,1803819583423287477,"The new Fox ""poll"" also shows Biden beating trump by 2 points with rural voters, 50-48.

Reality is Biden won't win 20% of the rural vote.

A pure propaganda poll to keep Biden in the race, for whatever reason.",negative,"anger, distrust",event,Fox poll,nonsupportive
478,1803819583423287477,"The new Fox ""poll"" also shows Biden beating trump by 2 points with rural voters, 50-48.

Reality is Biden won't win 20% of the rural vote.

A pure propaganda poll to keep Biden in the race, for whatever reason.",negative,"anger, distrust",topic,rural voters,negative
479,1803819514968084909,"🚨BREAKING: Donald Trump says he will end the funding to Ukraine if he becomes President in 2024.

Do you support this?
YES OR NO? https://t.co/gV5ssFBssw",negative,"anger, distrust",entity,Donald Trump,nonsupportive
480,1803819514968084909,"🚨BREAKING: Donald Trump says he will end the funding to Ukraine if he becomes President in 2024.

Do you support this?
YES OR NO? https://t.co/gV5ssFBssw",negative,"anger, distrust",event,ending funding to Ukraine,negative
481,1803819500048929017,"By now you have seen the videos of Joe Biden ""frozen"" and ""wandering"" In your opinion are",negative,"anger, concern",entity,Joe Biden,nonsupportive
482,1803819460333047972,"Biden’s requirements for the CNN debate:
1. No notes
2. No audience
3. No microphones
4. No questions
5. No Donald Trump
6. No debate",negative,"anger, frustration, irritation",entity,CNN debate,nonsupportive
483,1803819460333047972,"Biden’s requirements for the CNN debate:
1. No notes
2. No audience
3. No microphones
4. No questions
5. No Donald Trump
6. No debate",negative,"anger, frustration, irritation",event,Biden's CNN debate requirements,negative
484,1803819460333047972,"Biden’s requirements for the CNN debate:
1. No notes
2. No audience
3. No microphones
4. No questions
5. No Donald Trump
6. No debate",negative,"anger, frustration, irritation",topic,CNN debate restrictions,supportive
485,1803819357983666420,"🚨@RepKevinHern joins The Benny Show LIVE as Top Democrats PANIC as New Polls Show DOOM For Biden | Trump SURGES 📈 |  'Time To Replace Joe?'

https://t.co/7xCbrP15Ic",negative,NA,entity,Joe Biden,nonsupportive
486,1803819357983666420,"🚨@RepKevinHern joins The Benny Show LIVE as Top Democrats PANIC as New Polls Show DOOM For Biden | Trump SURGES 📈 |  'Time To Replace Joe?'

https://t.co/7xCbrP15Ic",negative,NA,event,Trump SURGES,positive
487,1803819357983666420,"🚨@RepKevinHern joins The Benny Show LIVE as Top Democrats PANIC as New Polls Show DOOM For Biden | Trump SURGES 📈 |  'Time To Replace Joe?'

https://t.co/7xCbrP15Ic",negative,NA,topic,Biden polls,negative
488,1803819324790001769,"🚨Just in: President Trump is leading in six battleground states and is tied in Minnesota👇

Arizona
🔴 Trump 47%
🔵 Biden 43%

Georgia 
🔴 Trump 45%
🔵 Biden 41%

Michigan
🔴 Trump 46%
🔵 Biden 45%

Minnesota 
🔴 Trump 45%
🔵 Biden 45%

Nevada 
🔴 Trump 46%
🔵 Biden 43% https://t.co/ebOr3UxFsM",positive,"excitement, optimism",entity,Donald Trump,supportive
489,1803819324790001769,"🚨Just in: President Trump is leading in six battleground states and is tied in Minnesota👇

Arizona
🔴 Trump 47%
🔵 Biden 43%

Georgia 
🔴 Trump 45%
🔵 Biden 41%

Michigan
🔴 Trump 46%
🔵 Biden 45%

Minnesota 
🔴 Trump 45%
🔵 Biden 45%

Nevada 
🔴 Trump 46%
🔵 Biden 43% https://t.co/ebOr3UxFsM",positive,"excitement, optimism",event,US presidential election battleground states results,supportive
490,1803819297623466339,"NEW: New York and Colorado’s primaries on Tuesday are unusually crowded with confrontations between left &amp; center — way beyond Bowman vs Latimer. So I prepared a cheat sheet of what you should watch. 

Also features congestion pricing, &amp; GOP showdowns too. https://t.co/KL8REcoX5a",neutral,NA,topic,2024 US presidential election primaries,neutral
491,1803819293856895265,No one wants to see a manufactured rematch between Trump and Biden. Give The People a candidate they can vote for! Give us Kennedy!,positive,"anger, frustration",entity,Donald Trump,nonsupportive
492,1803819293856895265,No one wants to see a manufactured rematch between Trump and Biden. Give The People a candidate they can vote for! Give us Kennedy!,positive,"anger, frustration",event,US presidential election rematch,negative
493,1803819293856895265,No one wants to see a manufactured rematch between Trump and Biden. Give The People a candidate they can vote for! Give us Kennedy!,positive,"anger, frustration",topic,Kennedy candidacy,supportive
494,1803819280334549308,Vice President Harris shares a day in the life at the Biden White House.,positive,NA,entity,Kamala Harris,supportive
495,1803819250982744080,"Trump trails Biden by just 8% in New York — with surge in support among blacks, Jews https://t.co/FKcXA9mYZJ https://t.co/rXUd5d45l2",negative,"anger, concern",entity,Donald Trump,nonsupportive
